#;Indikator BHS;Indicator English;Focus Group;Concept;F;M;Y;T;Code 1;Code 2;Comments;Code 1 ;Subcode 1;Subcat 1 name;Code 2;Subcode 2;Subcat 2 name;Dimension 1;Dimension 2;M-F;Min (M,F,Y);Imp score;Imp-F;Imp-M;Imp-Y;Imp-Cat1;Imp-Cat2
350;Ljudi lako saznaju o događajima u Mostaru, jer se dobro promoviraju.;People are easily aware of events in Mostar since they are well promoted;youth;life together;;;1.0;1;3.7;10.4;;3;7.0;Activities;10;4.0;Public information;Culture & Society;Rights & Dignity;0;1;0.270588;0.0;0.0;0.587859;0.017147;0.263158
351;Ljudi saznaju za male biznise putem Instagram profila običan.radio.;People find out about small businesses via Instagram profile 'obican.radio';women;life together;;;1.0;1;6.5;20.6;;6;5.0;Technology;20;6.0;Small businesses;Culture & Society;Economic Activity & Livelihoods;0;1;0.270588;0.0;0.0;0.587859;0.021077;0.375
352;Mediji ne ističu negativne primjere koji sugeriraju da se ne može živjeti zajedno u Mostaru.;Negative examples that imply that people in Mostar cannot live together are rarely highlighted in the media.;women;life together;;1.0;;1;6.1;13.0;;6;10.0;Us V Them;13;0;Media;Culture & Society;Culture & Society;-1;1;0.270588;0.0;1.022222;0.0;0.021077;0.142857
353;Žena sa Bijelog Brijega obožava ići u Stari grad.;A woman from Bijeli Brijeg loves to go to the Old Town.;men;life together;1.0;;;1;1.3;22.3;;1;3.0;Social;22;3.0;Safety and comfort;Culture & Society;Culture & Society;1;1;0.270588;1.016575;0.0;0.0;0.306667;0.333333
354;Koncerti u Mostaru okupljaju mnogo ljudi.;Concerts in Mostar bring many people together.;men;life together;;1.0;;1;11.0;3.7;;11;0.0;Socializing;3;7.0;Activities;Culture & Society;Culture & Society;-1;1;0.270588;0.0;1.022222;0.0;0.016098;0.223744
355;Često se organiziraju koncerti na Kantarevcu.;Concerts are often organized at Kantarevac.;men;life together;;;1.0;1;3.7;;;3;7.0;Activities;0;0;0;Culture & Society;0;0;1;0.270588;0.0;0.0;0.587859;0.017147;0.0
356;Djevojka sa Bijelog Brijega koja radi jedan kreativni poslić, ima gdje izložiti svoje radove.;A girl from Bijeli Brijeg, engaged in a creative job, has a place to exhibit her work.;youth;life together;;;1.0;1;15.4;;;15;4.0;Livelihoods;0;0;0;Culture & Society;0;0;1;0.270588;0.0;0.0;0.587859;0.043685;0.0
357;Djevojka sa Bijelog Brijega je otišla na slikarsku izložbu svoje prijateljice u Kosači.;A girl from Bijeli Brijeg visited a friend's painting exhibition in Kosača.;youth;life together;;;1.0;1;6.2;3.7;;6;2.0;Personal relationships;3;7.0;Activities;Culture & Society;Culture & Society;0;1;0.270588;0.0;0.0;0.587859;0.021077;0.223744
358;Kroz Mostar Street Arts Festival mnogi umjetnici dolaze u Mostar.;The Mostar Street Arts Festival attracts a large number of artists.;youth;life together;;;1.0;1;3.7;1.3;;3;7.0;Activities;1;3.0;Social;Culture & Society;Culture & Society;0;1;0.270588;0.0;0.0;0.587859;0.017147;0.166667
359;Red Bull skokovi sa Starog mosta promoviraju Mostar u svijetu.;Red Bull Cliff Diving promotes Mostar in the world by jumping off the Old Bridge.;youth;life together;;1.0;;1;20.4;3.6;;20;4.0;Tourism;3;6.0;Historic cultural monuments;Economic Activity & Livelihoods;Culture & Society;-1;1;0.270588;0.0;1.022222;0.0;1.916667;0.223744
360;Red Bull skokovi sa Starog mosta okupe veliki broj posjetilaca sa strane.;Red Bull Cliff Diving attracts a lot of visitors all around the world.;youth;life together;;;1.0;1;20.4;;;20;4.0;Tourism;0;0;0;Economic Activity & Livelihoods;0;0;1;0.270588;0.0;0.0;0.587859;1.916667;0.0
361;Ljudi se sami pokrenu, pa im nije dosadno.;People are not bored since they initiate activities on their own.;men;life together;;;1.0;1;3.7;11.3;;3;7.0;Activities;11;3.0;Individual Leisure;Culture & Society;Culture & Society;0;1;0.270588;0.0;0.0;0.587859;0.017147;0.177165
362;Pojedinci često pokrenu neku inicijativu na Bijelom Brijegu.;Individuals frequently launch initiatives at Bijeli Brijeg.;youth;life together;;;1.0;1;3.2;6.4;;3;2.0;Public Ownership;6;4.0;Activism;Culture & Society;Culture & Society;0;1;0.270588;0.0;0.0;0.587859;0.017147;0.231959
363;Stanari nekih zgrada na Bijelom Brijegu održavaju travnjak oko zgrade.;Some tenants of Bijeli Brijeg maintain the lawn around their building.;youth;life together;1.0;;;1;3.8;3.2;;3;8.0;Condition;3;2.0;Public Ownership;Culture & Society;Culture & Society;1;1;0.270588;1.016575;0.0;0.0;0.017147;0.223744
364;Osobe s dijabetesom dobivaju besplatno liječenje.;People with diabetes receive free treatment.;youth;life together;;;1.0;1;23.2;;;23;2.0;0;0;0;0;Rights & Dignity;0;0;1;0.270588;0.0;0.0;0.587859;15.333333;0.0
365;Ljudi u Mostaru ne osjete fizičke posljedice rata (npr. PTSP).;The people of Mostar are not physically affected by the war (eg PTSD).;men;life together;;1.0;;1;7.0;23.1;;7;0.0;Legacies of War;23;10.0;Mental Health;Dealing with the Past;Rights & Dignity;-1;1;0.270588;0.0;1.022222;0.0;92.0;0.333333
