#;Indikator BHS;Indicator English;Focus Group;Concept;F;M;Y;T;Code 1;Code 2;Comments;Code 1 ;Subcode 1;Subcat 1 name;Code 2;Subcode 2;Subcat 2 name;Dimension 1;Dimension 2;M-F;Min (M,F,Y);Imp score;Imp-F;Imp-M;Imp-Y;Imp-Cat1;Imp-Cat2
303;Komšije u Željezničkom naselju su divne.;Neighbors at the Željezničko naselje (Neighborhood around the railway track) are amazing.;men;peace;;1.0;;1;6.1;3.2;;6;10.0;Us V Them;3;2.0;Public Ownership;Culture & Society;Culture & Society;-1;1;0.230159;0.0;1.091398;0.0;0.017043;0.188235
304;U Zalik se svaki dan doseljavaju novi ljudi, ali oni ne narušavaju duh zajedništva.;New people who move to Zalik don't ruin the spirit of togetherness.;men;peace;;;1.0;1;6.1;3.2;;6;10.0;Us V Them;3;2.0;Public Ownership;Culture & Society;Culture & Society;0;1;0.230159;0.0;0.0;0.460317;0.017043;0.188235
305;Ljudi čiste smeće oko svojih zgrada.;People clean the trash around their buildings.;men;peace;;1.0;;1;3.2;18.3;;3;2.0;Public Ownership;18;3.0;Environmental Restoration;Culture & Society;Rights & Dignity;-1;1;0.230159;0.0;1.091398;0.0;0.149265;0.183673
306;Žena koja radi u hrvatskoj firmi, gdje je jedina muslimanka od 115 radnika, nikad nije imala problema za 4 godine.;A woman who works at a Croatian company , where she is the only Muslim among 115 worker, never had any issues for the 4 years she has worked there.;women;peace;;1.0;;1;20.1;22.3;;20;10.0;Inclusivity;22;3.0;Safety and comfort;Economic Activity & Livelihoods;Culture & Society;-1;1;0.230159;0.0;1.091398;0.0;0.491525;0.171429
307;Kada je bio fudbalski turnir, navijači Veleža nisu uništili restoran u tržnom centru Merkator.;When there was a football match, fans of the football club Velež didn't destroy a restaurant in the shopping mall Merkator.;women;peace;;;1.0;1;4.1;6.1;;4;10.0;Sport & Hooliganism;6;10.0;Us V Them;Rights & Dignity;Culture & Society;0;1;0.230159;0.0;0.0;0.460317;0.074359;0.155235
308;Ženi, koja u Zaliku živi godinu dana, je drago što je tu.;A woman who has been living in Zalik for a year is glad she lives there.;women;peace;1.0;;;1;22.3;6.3;;22;3.0;Safety and comfort;6;3.0;Social Trust;Culture & Society;Culture & Society;1;1;0.230159;0.796078;0.0;0.0;0.966667;0.155235
309;Djeca različitih nacionalnosti iz svih dijelova grada su sastavljena, da vide da ni po čemu nisu drugačiji.;Kids of different nationalities from different parts of the city got together to see that they aren't so different from each other.;women;peace;;;1.0;1;15.5;6.1;;15;5.0;Inclusion;6;10.0;Us V Them;Culture & Society;Culture & Society;0;1;0.230159;0.0;0.0;0.460317;0.075185;0.155235
310;Roditelj Hrvat govori svom djetetu: “Tomo, neko ko se zove Ahmed nema rogove.”;"A Croatian parent tells his son: ""Tomo, someone who is called Ahmed doesn't have horns"".";women;peace;1.0;;;1;15.2;6.1;2022-02-12 00:00:00;15;2.0;Infrastructure;6;10.0;Us V Them;Culture & Society;Culture & Society;1;1;0.230159;0.796078;0.0;0.0;0.075185;0.155235
311;Djeca Bošnjakinje iz Zalika druže se s djecom njene prijateljice koje živi na zapadnoj strani.;The kids of a Bosniak woman who lives in Zalik, hang out with the kids of her friend who lives on the west side.;women;peace;;;1.0;1;15.5;11.0;;15;5.0;Inclusion;11;0;Socializing;Culture & Society;Culture & Society;0;1;0.230159;0.0;0.0;0.460317;0.075185;0.142857
312;Bošnjakinja koja radi u bolnici na Bijelom Brijegu 14 godina nije nikad imala ikakvih problema zbog svoje nacije.;A Bosniak woman, who has been working at the University Clinical Hospital of Mostar, has never had any issues because of her nationality.;women;peace;1.0;;;1;20.1;22.3;;20;10.0;Inclusivity;22;3.0;Safety and comfort;Economic Activity & Livelihoods;Culture & Society;1;1;0.230159;0.796078;0.0;0.0;0.491525;0.171429
313;Dječak koji ne zna ništa o fudbalu zanima dječake koji vole fudbal.;The boy who does not like football hangs out with the boys who do like football.;women;peace;1.0;;;1;15.5;12.0;;15;5.0;Inclusion;12;0;Sport;Culture & Society;Culture & Society;1;1;0.230159;0.796078;0.0;0.0;0.075185;0.137931
314;Bošnjaci, Srbi i Hrvati se uzajamno posjećuju za vrijeme vjerskih praznika.;Bosniaks, Serbs and Croats visit each other during religious holidays.;men;peace;;;1.0;1;14.2;11.4;;14;2.0;Interfaith relations;11;4.0;Informal;Culture & Society;Culture & Society;0;1;0.230159;0.0;0.0;0.460317;1.585938;0.142857
315;Bošnjaci, Srbi i Hrvati se uzajamno posjećuju i kad nisu vjerski praznici.;Bosniaks, Serbs and Croats visit each other because of other reasons, not just because of religious holidays.;men;peace;;;1.0;1;6.9;11.4;;6;9.0;Ethno-religious identity;11;4.0;Informal;Culture & Society;Culture & Society;0;1;0.230159;0.0;0.0;0.460317;0.017043;0.142857
316;Ni na Starom Veležovom ni u Donjoj Mahali nema grafita koji provociraju ljude na nacionalnoj osnovi.;At Stari Veležov (Old Velež neighbourhood) or at Donja Mahala (Lower Mahala) there is no graffiti that provokes people based on their nationality;men;peace;;;1.0;1;8.5;3.1;;8;5.0;Political Symbols;3;10.0;Open Spaces;Culture & Society;Culture & Society;0;1;0.230159;0.0;0.0;0.460317;6.766667;0.188235
317;Vodovod ne stavlja visoke betonske ploče na šahtove, pa ljudi ne padaju preko njih.;Water supply system doesn't put high concrete slabs on the manholes, so people do not fall over them.;youth;peace;;;1.0;1;10.6;17.1;;10;6.0;Public utilities;17;10.0;Roads;Rights & Dignity;Economic Activity & Livelihoods;0;1;0.230159;0.0;0.0;0.460317;0.264323;0.192308
318;Postoji znak zabrane parkiranja kod pekare.;There is a no parking sign near the bakery.;men;peace;1.0;;;1;21.2;;;21;2.0;Traffic;0;0;0;Culture & Society;0;1;1;0.230159;0.796078;0.0;0.0;0.25599;0.0
319;Iz kontejnera u Gornjem Zaliku po cesti ne curi voda iz smeća.;There is no liquid leaking from the trash cans onto the street at Gornji Zalik (Upper Zalik).;men;peace;;1.0;;1;18.2;18.1;;18;2.0;Waste prevention;18;10.0;Waste management Services;Rights & Dignity;Rights & Dignity;-1;1;0.230159;0.0;1.091398;0.0;0.460317;0.183673
320;Ljudi ne očekuju da Komos čisti smeće koje oni bacaju oko zgrade.;"People don't expect the Public firm ""Komos"" to clean the trash which they throw around the buildings.";men;peace;;;1.0;1;3.2;18.1;;3;2.0;Public Ownership;18;10.0;Waste management Services;Culture & Society;Rights & Dignity;0;1;0.230159;0.0;0.0;0.460317;0.149265;0.183673
321;Žena, čija je kuća iznad magistrale, je dala da se napravi potporni zid ispred njene kuće, tako da voda ne silazi u Donji Zalik.;The woman, whose house is above the highway, had a supporting wall made in front of her house, so that the water does not go down to Donji Zalik.;women;peace;;1.0;;1;3.2;17.0;;3;2.0;Public Ownership;17;0;Infrastructure;Culture & Society;Economic Activity & Livelihoods;-1;1;0.230159;0.0;1.091398;0.0;0.149265;0.192308
322;Stanari zgrade u Zaliku pišu dopis Gradskoj upravi i traže da se ispila bor, koji prijeti da će pasti na jedan od balkona u zgradi.;The tenants of the building in Zalik are writing a letter to the City Administration asking for a pine tree to be cut down, which could fall on one of the balconies in the building.;men;peace;1.0;;1.0;2;3.8;9.3;;3;8.0;Condition;9;3.0;Political functionality;Culture & Society;Rights & Dignity;1;1;0.460317;0.796078;0.0;0.460317;0.298529;0.390805
323;"Fudbalski klubovi u gradu Mostaru ne označavaju ""svoju"" teritoriju grafitima.";"Football clubs in Mostar don't mark ""their"" territory with graffiti.";women;peace;1.0;;;1;12.0;8.5;;12;0.0;Sport;8;5;Political Symbols;Culture & Society;Culture & Society;1;1;0.230159;0.796078;0.0;0.0;1.75;0.3
324;Nema veze ako muško dijete ne voli fudbal.;It's not a problem if a male child doesn't like football.;men;peace;;1.0;;1;22.1;12.0;;22;10.0;Gender norms;12;0;Sport;Culture & Society;Culture & Society;-1;1;0.230159;0.0;1.091398;0.0;0.966667;0.137931
325;Dječak nema problema, zato što pleše break dance.;A boy who is learning breakdancing has no problems with the others.;men;peace;;;1.0;1;22.1;12.0;;22;10.0;Gender norms;12;0;Sport;Culture & Society;Culture & Society;0;1;0.230159;0.0;0.0;0.460317;0.966667;0.137931
326;Mladići ne moraju prihvatiti navijačku kulturu da budu cool.;Young men don't have to be football fans to be cool.;women;peace;;;1.0;1;12.0;22.1;;12;0.0;Sport;22;10.0;Gender norms;Culture & Society;Culture & Society;0;1;0.230159;0.0;0.0;0.460317;1.75;0.171429
327;Bošnjački i Hrvatski učenici uživaju u zajedničkim aktivnostima.;Bosniak and Croatian students enjoy doing activities together.;men;peace;;;1.0;1;19.4;15.5;;19;4.0;Student activities;15;5;Inclusion;Rights & Dignity;Culture & Society;0;1;0.230159;0.0;0.0;0.460317;0.069904;0.148148
328;Roditelji pohađaju obuku o mirovnom obrazovanju, tako da mogu edukovati svoju djecu.;Parents attend peace education training so they can educate their children.;men;peace;1.0;;;1;7.3;15.2;2022-02-12 00:00:00;7;3.0;Education;15;2.0;Infrastructure;Dealing with the Past;Culture & Society;1;1;0.230159;0.796078;0.0;0.0;1.765217;0.148148
329;Nacionalizam se ne potiče putem društvenih mreža nijednog medija.;Nationalism isn't encouraged by any social media.;women;peace;;;1.0;1;8.0;6.5;;8;0.0;Nationalism;6;5;Technology;Culture & Society;Culture & Society;0;1;0.230159;0.0;0.0;0.460317;6.766667;0.155235
330;Mlade ljude nije strah preći na drugu stranu grada.;Young people aren't afraid to cross to the other side of the city.;youth;peace;;;1.0;1;2.2;2.3;;2;2.0;Confidence;2;3.0;Movement;Security;Security;0;1;0.230159;0.0;0.0;0.460317;0.11707;0.166667
331;Gradska uprava ne upućuje građane na društvo za zaštitu životinja kad prijave problem s psima lutalicama.;The City Administration does not refer citizens to the Society for the Protection of Animals when they report a problem with stray dogs.;youth;peace;;;1.0;1;9.3;10.7;;9;3.0;Political functionality;10;7.0;Animals;Rights & Dignity;Rights & Dignity;0;1;0.230159;0.0;0.0;0.460317;0.137255;0.1875
332;Psi lutalice ne napadaju učenike medicinske škole.;Stray dogs don't attack the students of the Medical High School.;men;peace;;;1.0;1;10.7;23.4;2.12.22;10;7.0;Animals;23;4.0;0;Rights & Dignity;Rights & Dignity;0;1;0.230159;0.0;0.0;0.460317;0.264323;0.171429
333;Problem lutalica se ne rješava u Sjevernom tek kada se pokrene medijska hajka.;Problems with stray dogs at Sjeverni Logor (University Campus) isn't only solved when it gets the attention from the media.;men;peace;;;1.0;1;10.7;9.3;;10;7.0;Animals;9;3.0;Political functionality;Rights & Dignity;Rights & Dignity;0;1;0.230159;0.0;0.0;0.460317;0.264323;0.195402
334;Vozači poštuju znakove ograničenja brzine na magistrali u Zaliku.;Drivers follow the speed rules while driving on the highway in Zalik.;men;peace;1.0;;;1;21.2;;;21;2.0;Traffic;0;0;0;Culture & Society;0;1;1;0.230159;0.796078;0.0;0.0;0.25599;0.0
335;Problemi u Zaliku se ne rješavaju tako da se samo angažiraju ljudi koji tu žive.;Problems in Zalik aren't solved just by engaging the people who live there.;women;peace;1.0;;;1;9.3;6.4;;9;3.0;Political functionality;6;4.0;Activism;Rights & Dignity;Culture & Society;1;1;0.230159;0.796078;0.0;0.0;0.137255;0.155235
336;U Zaliku se navečer ne morate okretati za sobom da provjerite hoće li vas neko napasti.;In Zalik at night you don't have to keep turning around to check whether someone will attack you.;youth;peace;;;1.0;1;2.0;3.1;;2;0.0;Tranquility/Security;3;10.0;Open Spaces;Security;Culture & Society;0;1;0.230159;0.0;0.0;0.460317;0.11707;0.188235
337;Žene se ne plaše policije, jer oni ne zloupotrebljavaju svoju moć.;Women aren't afraid of the police because they don't abuse their power.;youth;peace;1.0;;;1;22.3;5.1;;22;3.0;Safety and comfort;5;10.0;Accountability;Culture & Society;Armed Actors;1;1;0.230159;0.796078;0.0;0.0;0.966667;0.230769
338;Djeca u Zaliku ne pretrčavaju cestu kad je crveno svjetlo na semaforu.;Kids in Zalik don't cross the street when the red light is on.;youth;peace;;;1.0;1;15.0;21.3;;15;0.0;Youth;21;3.0;Pedestrian Safety;Culture & Society;Culture & Society;0;1;0.230159;0.0;0.0;0.460317;0.075185;0.213115
339;Žena ne pomisli da može biti sukoba kad krene da šeta u Zaliku.;A woman doesn't think that there could be some conflicts as she takes walks in Zalik.;men;peace;;;1.0;1;22.3;3.1;;22;3.0;Safety and comfort;3;10.0;Open Spaces;Culture & Society;Culture & Society;0;1;0.230159;0.0;0.0;0.460317;0.966667;0.188235
340;Ne osjecaju se tenzije kada se organizuju neki događaji Španskom trgu.;When some events are being held at Španski trg (Spanish square) no tensions could be felt.;men;peace;;;1.0;1;2.0;3.7;;2;0.0;Tranquility/Security;3;7.0;Activities;Security;Culture & Society;0;1;0.230159;0.0;0.0;0.460317;0.11707;0.188235
341;Djeca mogu ići u crkvu bezbjedno.;Kids can go to the church safely.;women;peace;;;1.0;1;14.4;2.1;;14;4.0;Religious buildings;2;10.0;Sense of safety;Culture & Society;Security;0;1;0.230159;0.0;0.0;0.460317;1.585938;0.166667
342;Žena koja živi u Zaliku od 94’ godine nikad se nije osjećala ugrožena u svojoj zajednici.;A woman who has been living in Zalik since 1994 has never felt endangered in her community.;women;peace;;;1.0;1;22.3;3.2;;22;3.0;Safety and comfort;3;2.0;Public Ownership;Culture & Society;Culture & Society;0;1;0.230159;0.0;0.0;0.460317;0.966667;0.188235
343;Mama može pustiti curice same da se igraju vani u Zaliku.;A mother can leave her little girls alone in Zalik to play outside;women;peace;;1.0;;1;15.0;15.2;2022-02-12 00:00:00;15;0.0;Youth;15;2.0;Infrastructure;Culture & Society;Culture & Society;-1;1;0.230159;0.0;1.091398;0.0;0.075185;0.148148
344;Mamu ne boli želudac kad joj dijete ide u školu, jer ne misli da svaki dan postoji neka opasnost za njega.;A mother doesn't feel nervous every time her child goes to school because she knows there in no threat for them in the school;women;peace;;;1.0;1;15.2;2.2;2022-02-12 00:00:00;15;2.0;Infrastructure;2;2.0;Confidence;Culture & Society;Security;0;1;0.230159;0.0;0.0;0.460317;0.075185;0.166667
345;Ljudi koji ne poštuju zakon ne idu samo 24 sata u zatvor, nego dobiju novčanu kaznu koju moraju platiti.;People who don't follow the rules don't just stay 24 hours in prison, but have to pay a fee.;women;peace;;;1.0;1;4.0;9.3;;4;0.0;Criminality and Legal Enforcement;9;3.0;Political functionality;Rights & Dignity;Rights & Dignity;0;1;0.230159;0.0;0.0;0.460317;0.074359;0.195402
346;Ljudi koji su svjesno uradili nešto loše se kažnjavaju novčano.;People who knowingly did something bad get fined.;women;peace;1.0;;;1;4.0;9.3;;4;0.0;Criminality and Legal Enforcement;9;3.0;Political functionality;Rights & Dignity;Rights & Dignity;1;1;0.230159;0.796078;0.0;0.0;0.074359;0.195402
347;Muškarci migranti žele živjeti u migrantskom centru Salakovac, a ne po ulicama Mostara.;Male immigrants want to live in the immigrants center Salakovac, not on the streets of Mostar.;youth;peace;1.0;;;1;6.7;10.3;;6;7.0;Immigration;10;3.0;Housing;Culture & Society;Rights & Dignity;1;1;0.230159;0.796078;0.0;0.0;0.017043;0.1875
