#;Indikator BHS;Indicator English;Focus Group;Concept;F;M;Y;T;Code 1;Code 2;Comments;Code 1 ;Subcode 1;Subcat 1 name;Code 2;Subcode 2;Subcat 2 name;Dimension 1;Dimension 2;M-F;Min (M,F,Y);Imp score;Imp-F;Imp-M;Imp-Y;Imp-Cat1;Imp-Cat2
292.0;Ljudi zaposleni u privatnom sektoru su plaćeni bolje nego sada.;People in the private sector were paid more than they are now.;men;peace;;1.0;;1;20.8;;;20;8.0;Livelihoods;0;0.0;0;Economic Activity & Livelihoods;0;-1;1;0.2627;0.0;1;0.0;0.290064;0.0
293.0;Djevojka koja studira kemijsko inženjerstvo u Mostaru nema straha da se neće moći zaposliti.;A chemical engineering student in Mostar is unconcerned about not being able to find work.;men;peace;1.0;;;1;19.0;20.5;;19;0.0;Education;20;5.0;Youth employment;Rights & Dignity;Economic Activity & Livelihoods;1;1;0.2627;1.011173;0;0.0;1.256944;0.270833
294.0;Navijači koji se tuku se adekvatno sankcioniraju.;Fans that engage in fights are properly sanctioned.;men;peace;;1.0;;1;4.1;9.3;;4;10.0;Sport & Hooliganism;9;3.0;Political functionality;Rights & Dignity;Rights & Dignity;-1;1;0.2627;0.0;1;0.0;0.543544;0.186441
295.0;Na stadionu pod Bijelom Brijegu nema nereda, ni prije ni za vrijeme utakmice.;There are no riots at the Bijeli Brijeg stadium, either before or during the match;men;peace;;1.0;;1;4.1;12.0;;4;10.0;Sport & Hooliganism;12;0.0;Sport;Rights & Dignity;Culture & Society;-1;1;0.2627;0.0;1;0.0;0.543544;0.131579
296.0;U Mostaru postoji kola trčanja Sanus. (NVO);There is a Sanus Motus Centar in Mostar (NGO);men;peace;;1.0;;1;9.7;12.0;;9;7.0;Citizens' associations;12;0.0;Sport;Rights & Dignity;Culture & Society;-1;1;0.2627;0.0;1;0.0;0.278891;0.131579
297.0;Komentari na medijskim portalima nakon utakmica ne pokazuju nacionalizam.;After the matches, comments on media portals do not reflect nationalism.;women;peace;;;1.0;1;13.0;8.3;;13;0.0;Media;8;3.0;Sports and hooliganism;Culture & Society;Culture & Society;0;1;0.2627;0.0;0;0.550152;3.770833;0.25
298.0;U medijima se stalno ne pojavljuju priče o ratu.;Stories concerning the war do not always appear in the media.;men;peace;1.0;;;1;13.0;7.0;;13;0.0;Media;7;0.0;Legacies of War;Culture & Society;Dealing with the Past;1;1;0.2627;1.011173;0;0.0;3.770833;0.333333
299.0;Dijete može otići samo pješke u školu na Bijelom Brijegu, bez straha kako će se vratiti kući.;A child can only walk to school at Bijeli Brijeg, without being afraid to return home alone.;youth;peace;;;1.0;1;2.3;15.0;;2;3.0;Movement;15;0.0;Youth;Security;Culture & Society;0;1;0.2627;0.0;0;0.550152;0.136501;0.180851
300.0;Grad Mostar organizira lijep doček Nove godine na otvorenom u Mostaru.;The city of Mostar is hosting a festive New Year's Eve celebration in the open air.;youth;peace;;1.0;;1;9.3;3.7;;9;3.0;Political functionality;3;7.0;Activities;Rights & Dignity;Culture & Society;-1;1;0.2627;0.0;1;0.0;0.278891;0.21875
301.0;U Pavarotiju nema politike.;There is no politics in the Pavarotti Music Center;women;peace;;;1.0;1;19.2;1.2;;19;2.0;Non-school based education;1;2.0;Political;Rights & Dignity;Culture & Society;0;1;0.2627;0.0;0;0.550152;1.256944;0.432432
302.0;U Pavarotiju je glazba zajednički nazivnik.;Music is a common denominator at the Pavarotti Music Center.;women;peace;1.0;;;1;6.9;19.2;;6;9.0;Ethno-religious identity;19;2.0;Non-school based education;Culture & Society;Rights & Dignity;1;1;0.2627;1.011173;0;0.0;0.035574;0.25
303.0;Ljudi u Mostaru znaju funkcionirati u grupi.;People in Mostar know how to function in a group.;women;peace;;;1.0;1;6.3;;;6;3.0;Social Trust;0;0.0;0;Culture & Society;0;0;1;0.2627;0.0;0;0.550152;0.035574;0.0
304.0;Oko Mrtvare noću ljeti nema starijih muškaraca (40+), koji ostavljaju na ogradi kesice sa smećem.;During summer, there are no older men (40+) surrounding Mrtvara who leave waste bags on the fence.;youth;peace;;;1.0;1;18.2;3.2;;18;2.0;Waste prevention;3;2.0;Public Ownership;Rights & Dignity;Culture & Society;0;1;0.2627;0.0;0;0.550152;0.42093;0.21875
305.0;Oko Mrtvare ljeti noću nema starijih muškaraca (40+), koji smetaju drugim ljudima do 2-3 sata ujutro.;During summer, there are no older men (40+) surrounding Mrtvara who bother other people until 2-3 a.m.;youth;peace;;;1.0;1;3.1;3.2;;3;10.0;Open Spaces;3;2.0;Public Ownership;Culture & Society;Culture & Society;0;1;0.2627;0.0;0;0.550152;0.032321;0.21875
;Mladi koji se druže na Bijelom Brijegu ne ometaju susjede jer nisu bučni.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Pošto je Mostar mali grad, uvijek sretneš ljude koji idu u šetnju.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Na Bijelom Brijegu se mala djecu igraju.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Koledž ujedinjenog svijeta u Mostaru pohađa mnogo učenika različitih nacija.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Koledž ujedinjenog svijeta u Mostaru pohađa mnogo učenika različitih vjera.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ljudi koji žive u Mostaru brzo se naviknu na ljude koji se tu dosele.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Dosta studenata, većinom iz Hrvatske i drugih dijelova BiH, nakon pola godine života u Mostaru upoznaju grad.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;U Mostaru se, u odnosu na druge veće gradove, ljudi vrlo brzo prilagođavaju.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;U Mostaru ljudi pomažu i drugom i sebi.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Mnogo ljudi iz cijelog svijeta dolazi u Mostar, tako da ljudi iz Mostara imaju priliku upoznati druge vjere.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Mnogo ljudi iz cijelog svijeta dolazi u Mostar, tako da ljudi iz Mostara imaju priliku upoznati druge kulture.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ljudi koji dolaze u Mostar kod svoje rodbine, rado se zadrže u Mostaru.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Djevojka iz Ljubuškog je bila lijepo prihvaćena na karate natjecanjima u Mostaru.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;U BiH ljudi ne izgledaju kao da su programirani, kao npr. u Njemačkoj, Americi.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Svakog dana netko zove mladića na kavu.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Mladež s Bijelog Brijega se druži u Cafu Aldi.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Mladež s Bijelog Brijega se druži kod Starog Tržnog.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Mladež se druži ispod Studenskog.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Na akciju čišćenja na Trimuši dolaze ljudi koji se prijave.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;"Mala djeca ne izazivaju nekoga ko je crn govoreći: ""Vau, velike usne.”";;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Djevojka koja je pokrenula stranicu pomozi.mojoj.nevjeri je proglašena za Hercegovku godine.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ako neka djevojka kaže da je nekome potreban novac za izgradnju kuće, ljudi u Mostaru joj povjeruju.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ljudi u Mostaru nemaju predrasude prema prosjacima, pa ne misle da će novac koji dobiju koristiti za alkohol.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Nitko na Bijelom Brijegu ne očekuje da će se dogoditi verbalni sukob.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ljudi u Mostaru ne razmišljaju na način „šta ću se buniti, svakako se ništa ne može promijeniti“;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Na Bijelom Brijegu žive sve tri konfesije, i četvrta skupina – „Ostali“.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Vozila nisu parkirana na zelene površine na Bijelom Brijegu.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ljudi na Bijelom Brijegu ne bacaju smeće preko zida na put.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Na Bijelom Brijegu postoji velika javna garaža na kat.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Jedan stan nema 3 ili 4 auta, pa parking nije problem.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Na Bijelom Brijegu na 30 stanova nema samo 10 parkirnih mjesta.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Na Bijelom Brijegu postoje posebne staze za bicikle.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ne postoji uvijek neki građevinski inspektor koji dopušta ilegalnu gradnju.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ljudi živom ogradom ne uzurpiraju dio puta na cesti koja vodi na Bijeli Brijeg.;;woman;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Na Bijelom Brijegu postoji dovoljno kanta za smeće.;;woman;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Postoji dovoljno kontejnera za smeće u blizini zgrada na Bijelom Brijegu.;;woman;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Okolica Mostara nije „okićena“ plastičnim vrećicama.;;woman;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Potpisivanje Dejtonskog sporazuma je omogućilo trajni mir, a ne samo primirje između dva rata.;;woman;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Policija kažnjava vlasnike vozila koji nisu propisno parkirani.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Svakome tko parkira nepropisno, vozilo se, bez izuzetka, odvozi paukom.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ne tolerira se nepropisno parkiranje na zelenim površinama u Mostaru.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;U Mostaru se ne tolerira nepropisno prelaženje ceste mimo pješačkog prijelaza.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ljudi iz Mostara vežu pojas i u Mostaru, kao što to rade i u Metkoviću.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Kada navijač napravi nered, zabrani mu se pristup utakmicama.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Političari lijepo govore jedni o drugima, pa i narod to isto radi.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Političari lako podnose da izgube moć.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ljudi zaposleni u državnoj administraciji žele da temeljito rade svoj posao.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;"Policija ne objavljuje priopćenja u kojima piše ""Nepoznat počinitelj otišao u nepoznatom pravcu"" pa ljudi imaju povjerenja u sposobnost policije.";;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;"Kada žena sa Bijelog Brijega, koja radi u udruženju ""Novi put"" koje se bavi sprečavanjem nasilja, prijavi nasilje na Panjevini – institucije poduzimaju odgovarajuće mjere (w).";;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ljudi imaju ustanovu koju mogu pozvati kada se desi nasilje.;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Policija ne ignorira žene koje žele pomoći žrtvama nasilja.;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Kada je žena Romkinja prijavila nestanak kćerke, Centar za socijalni rad joj je pružio podršku.;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Natječaj za prijem 130 policajaca nije propao.;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Policijsko auto patrolira po Bijelom Brijegu.;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Kada je policija uhapsila lopova koji je opljačkao ženu s Bijelog Brijega u prodavnici u kojoj radi, nije pušten nakon nekoliko dana.;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;U policiju primaju školovane osobe, a ne poljoprivrednike preko štele.;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;U prostorijama MZ se održavaju sastanci sa ljudima iz MZ.;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Gradske službe u Mostaru postupaju po dopisu, kojeg je poslao povjerenik MZ.;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Kreira se poduzetnička klima, tako što se održavaju radionice za ljude kako napraviti svoj projekt.;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Omladina ima posla, pa nema vremena za pravljenje problema.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ljudi osjećaju mir kada imaju novac.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Plate komunalnih radnika su veće.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Komunalne radnike se više poštuje.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Komunalni radnici ne moraju za malu platu, u 5 ujutro na -6 krenuti s prikupljanjem smeća.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Mladi ljudi ne teže zapošljavanju u državnim firmama,;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Na Bijelom Brijegu postoji boćalište.;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Boćalište na Bijelom Brijegu se redovno održava dovoženjem kamiona pijeska.;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;U Mostaru se, kao i u Engleskoj, na početku utakmice odvoje huligani kako bi se držali pod nadzorom tijekom utakmice.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Kupovina karata za utakmice vrši se na ime uz osobnu iskaznicu.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Navijačke skupine iz Mostara se ne dogovaraju za tuče nakon utakmica.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;"Nema tuča ""sačekuša"" nakon utakmica.";;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;U Mostaru postoji Mostar polumaraton.* (w);;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Mostar je regionalni studentski centar, u kojem studiraju mladi iz Hrvatske, Sarajeva, RS...;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;U Mostaru je organizirana škola robotike za djecu.;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;"U Mepasu postoji škola za djecu ""Helen Doron"" za učenje engleskog jezika.";;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Vijesti o izgredima u naselju Bijeli Brijeg ne pune medijske portale.;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Komentari na medijskim portalima nakon utakmica ne pokazuju da bolesni ljudi žive s nama u zajednici.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Nakon utakmica se ne pišu šokantni komentari na medijskim portalima.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ljudi u Mostaru misle da žive u miru i kada upale TV.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Mediji su dosta izvještavali o potresu u Zagrebu, pa su to ljudi više pratili.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;TV vijesti ne preuveličavaju manje incidente koji se dešavaju.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Na Instagram stranica pomozi.mojoj.nevjeri skuplja se novac za izgradnju doma jednoj obitelji.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Na Instagram stranici pomozi.mojoj.nevjeri skuplja se novac za kupovinu pelena.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;U Mostaru se u medijima manje govori o navijačkim sukobima, pa ih se manje i događa.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Kad dođe do sukoba između navijačkih skupina, to se ne objavljuje na svakom portalu.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Muškarac sa Bijelog Brijega se slobodno kreće po cijelom gradu.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Djevojka s Bijelog Brijega voli prošetati cijelim gradom.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Za 30 minuta se može doći od skretanja za Čitluk do Rudnika.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;U Mostaru je sve blizu, pa nije potrebno uvijek ići autom.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Mostar Rock škola je multinacionalna.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;U multinacionalnoj Mostar Rock školi nema nikakvih nesuglasica.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Postoji uređen sistem koji ne dopušta da labilni ljudi odu u pogrešnom smjeru.;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ljudi u Mostaru znaju zauzeti zajednički stav za dobrobit lokalne zajednice.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Migranti koji bježe od rata nisu stavljeni u isti koš sa onim migrantima koji prave nerede.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Migranti sa obiteljima se ne posmatraju kao problem.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ulice se ne čiste u 8 h ujutro jer se tad pravi gužva, nego ranije ujutro.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ljudi ne bacaju komad pršuta i madrac u istu kantu.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Djevojka može biti sama bez ikakvih ljudi oko sebe.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Za razliku od velikih gradova, Mostar je odličan za 14-godišnjakinju jer nije tako užurban.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;U Mostaru je manje gužve nego u mjestima poput Rima pa se ne mora čekati 30 minuta bilo gdje.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;U Mostaru nije samo kuća posao, posao kuća, jer znamo kako podijeliti svoje vrijeme.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Oko Mrtvare nema previše opušaka na podu.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ljudi u Mostaru više koriste bicikle.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Serija “Friends” opušta djevojku koja dolazi kući pod stresom od priprema za ispite.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Djevojka bira jedan dan u tjednu da čita sama, u svom miru.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Na Bijelom Brijegu nema eksplozivnih naprava.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Migranti ne pokušavaju provaliti u kuću na Bijelom Brijegu uoči Božića, u potrazi za hranom.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Gladan migrant ne upada u garažu na Bijelom Brijegu da traži hranu za nastavak svog puta.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Postoji redovna policijska ophodnja na Bijelom Brijegu navečer.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ne bacaju se bombe iza kladionice SportPlus na Bijelom Brijegu.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Djeca ne razbijaju stakla na autima, jer imaju prostora da se igraju.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ako Mostar popliva, Bijeli Brijeg neće stradati.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ako brana bude puštena i grad Mostar potone, Bijeli Brijeg neće biti potopljen.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;"Na stepenicama na Bijelom Brijegu nema manijaka ""u kaputima"".";;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Na stepenicama na Bijelom Brijegu nema osoba pod dejstvom alkohola koji napadaju druge.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Postavljen je sigurnosni videonadzor po cijelom gradu.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Incidenti nisu gradski problem, nego problem pojedinaca.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Migranti ne predstavljaju opasnost za djecu.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
